Wardno,Partno,From ,to,EnglishBoothAddress,MarathiBoothAddress
143,204,,,Aditya Magal Karyalya (Agarkar Road Dombivali East 421201) - Ground Floor Partition No.2,आदित्य मंगल कार्यालय (आगरकर रोड डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.२
143,205,,,Aditya Magal Karyalya (Agarkar Road Dombivali East 421201) - Ground Floor Partition No.3,आदित्य मंगल कार्यालय (आगरकर रोड डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.३
143,206,,,C K P Hall(Gadkari Path Dombivali East 421201) - Ground Floor Partition No.1,सी के पी हॉल(गडकरी पथ डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.१
143,207,,,C K P Hall(Gadkari Path Dombivali East 421201) - Ground Floor Partition No.2,सी के पी हॉल(गडकरी पथ डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.२
143,208,,,C K P Hall(Gadkari Path Dombivali East 421201) - Ground Floor Partition No.3,सी के पी हॉल(गडकरी पथ डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.३
143,209,,,Mama Nimkar Sabhagruh (Suyog Mangal Karyalaya)(Tilak Road Dombivali East 421201) - Ground Floor Hall Partition No.1,मामा निमकर सभागृह (सुयोग मंगल कार्यालय) (टिळक रोड डोंबिवली पूर्व ४२१२०१) - तळमजला हॉल पार्टीशन क्र.१
143,210,,,Mama Nimkar Sabhagruh (Suyog Mangal Karyalaya)(Tilak Road Dombivali East 421201) - Ground Floor Hall Partition No.2,मामा निमकर सभागृह (सुयोग मंगल कार्यालय) (टिळक रोड डोंबिवली पूर्व ४२१२०१) - तळमजला हॉल पार्टीशन क्र.२
143,211,,,Mama Nimkar Sabhagruh (Suyog Mangal Karyalaya)(Tilak Road Dombivali East 421201) - Ground Floor Hall Partition No.3,मामा निमकर सभागृह (सुयोग मंगल कार्यालय) (टिळक रोड डोंबिवली पूर्व ४२१२०१) - तळमजला हॉल पार्टीशन क्र.३
143,212,,,Tilak Nagar Vidyamandir(Tilaknagar Parisar Dombivali East 421201) - Old Bldg. Ground Floor Room No.1,टिळकनगर विद्यामंदिर (टिळकनगर परिसर डोंबिवली पूर्व ४२१२०१) - जुनी इमारत तळमजला खोली क्र.१
143,213,,,Tilak Nagar Vidyamandir(Tilaknagar Parisar Dombivali East 421201) - Old Bldg. Ground Floor Room No.2,टिळकनगर विद्यामंदिर (टिळकनगर परिसर डोंबिवली पूर्व ४२१२०१) - जुनी इमारत तळ मजला खोली क्र.२
143,214,,,Tilak Nagar Vidyamandir(Tilaknagar Parisar Dombivali East 421201) - New Bldg. Ground Floor Partition,टिळकनगर विद्यामंदिर (टिळकनगर परिसर डोंबिवली पूर्व ४२१२०१) - नवीन इमारत तळमजला पार्टीशन
143,215,,,Tilak Nagar Vidyamandir(Tilaknagar Parisar Dombivali East 421201) - New Bldg. Ground Floor Room No.1,टिळकनगर विद्यामंदिर (टिळकनगर परिसर डोंबिवली पूर्व ४२१२०१) - नवीन इमारत तळमजला खोली क्र.१
143,216,,,Tilak Nagar Vidyamandir(Tilaknagar Parisar Dombivali East 421201) - New Bldg. Ground Floor Room No.2,टिळकनगर विद्यामंदिर (टिळकनगर परिसर डोंबिवली पूर्व ४२१२०१) - नवीन इमारत तळमजला खोली क्र.२
143,217,,,Tilak Nagar Vidyamandir(Tilaknagar Parisar Dombivali East 421201) - New Bldg. Ground Floor Room No.3,टिळकनगर विद्यामंदिर (टिळकनगर परिसर डोंबिवली पूर्व ४२१२०१) - नवीन इमारत तळ मजला खोली क्र.३
143,218,,,Karhade Bramhan Seva Mandal.Samaj Mandir Sabhagruh(Dombivali East 421201) - Ground Floor Partition No.1,कऱ्हाडे ब्राम्हण सेवा मंडळ. समाज मंदिर सभागृह(डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.१
143,219,,,Karhade Bramhan Seva Mandal.Samaj Mandir Sabhagruh(Dombivali East 421201) - Ground Floor Partition No.2,कऱ्हाडे ब्राम्हण सेवा मंडळ. समाज मंदिर सभागृह(डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.२
143,220,,,Mahavir Hights Kdmc Hall(Ganesh Mandir Road Dombivali East 421201) - Ground Floor Car Parking Partition No.1,महावीर हाईटस कडोंमपा हॉल(गणेश मंदिर रोड डोंबिवली पूर्व ४२१२०१) - तळमजला वाहनतळ पार्टीशन क्र.१
143,221,,,Mahavir Hights Kdmc Hall(Ganesh Mandir Road Dombivali East 421201) - Ground Floor Car Parking Partition No.2,महावीर हाईटस कडोंमपा हॉल(गणेश मंदिर रोड डोंबिवली पूर्व ४२१२०१) - तळमजला वाहनतळ पार्टीशन क्र.२
143,222,,,R B T Vidyalya Hindi High School(Savarkar Road Near Neharu Maidan Dombivali East 421201) - Ground Floor Room No.1,आर बी टी विद्यालय हिंदी स्कूल (सावरकर रोड नेहरू मैदानाजवळ डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.१
143,223,,,R B T Vidyalya Hindi High School(Savarkar Road Near Neharu Maidan Dombivali East 421201) - Ground Floor Room No.2,आर बी टी विद्यालय हिंदी स्कूल (सावरकर रोड नेहरू मैदानाजवळ डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.२
143,224,,,R B T Vidyalya Hindi High School(Savarkar Road Near Neharu Maidan Dombivali East 421201) - Ground Floor Room No.3,आर बी टी विद्यालय हिंदी स्कूल (सावरकर रोड नेहरू मैदानाजवळ डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.३
143,225,,,Sangeeta Vidyamandir(Silver Heaven Apartment Veer Savarkar Road Dombivali East 421201) - Room No.01,संगीता विद्यामंदिर(सिल्वर हेवन अपार्टमेंट वीर सावरकर रोडडोंबिवली पूर्व -४२१२०१) - खोली क्र.१
143,226,,,Sangeeta Vidyamandir(Silver Heaven Apartment Veer Savarkar Road Dombivali East 421201) - Room No.02,संगीता विद्यामंदिर(सिल्वर हेवन अपार्टमेंट वीर सावरकर रोडडोंबिवली पूर्व -४२१२०१) - खोली क्र.२
143,227,,,Swami Vivekanand Vidyamandir (Ganesh Mandir Path Near Nehru Ground Dombivali East 421201) - Ground Floor Room No.1,स्वामी विवेकानंद विद्यामंदिर (गणेश मंदिर पथ नेहरू मैदान जवळ डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.१
143,228,,,Swami Vivekanand Vidyamandir (Ganesh Mandir Path Near Nehru Ground Dombivali East 421201) - Ground Floor Room No.2,स्वामी विवेकानंद विद्यामंदिर (गणेश मंदिर पथ नेहरू मैदान जवळ डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.२
143,229,,,Swami Vivekanand Vidyamandir (Ganesh Mandir Path Near Nehru Ground Dombivali East 421201) - Ground Floor Room No.3,स्वामी विवेकानंद विद्यामंदिर (गणेश मंदिर पथ नेहरू मैदान जवळ डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.३
143,230,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Main Bldg. Ground Floor Room No.1,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत तळमजला खोली क्र.१
143,231,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Main Bldg. Ground Floor Room No.2,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत तळमजला खोली क्र.२
143,232,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Back Side Of Main Bldg. Ground Floor Room No.1,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत मागील बाजू तळमजला खोली क्र.१
143,233,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Back Side Of Main Bldg. Ground Floor Room No.2,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत तळमजला मागील बाजू खोली क्र.२
143,234,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Back Side Of Main Bldg. Ground Floor Room No.3,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत तळमजला मागील बाजू खोली क्र.३
143,235,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Back Side Of Main Bldg. Ground Floor Room No.4,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत मागील बाजू तळमजला खोली क्र.४
143,236,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Back Side Of Main Bldg. Ground Floor Room No.5,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत मागील बाजू तळमजला खोली क्र.५
143,237,,,S.V.Joshi High School(Nehru Road Dombivali East 421201) - Back Side Of Main Bldg. Ground Floor Partition,एस.व्ही.जोशी माध्यमिक शाळा (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - मुख्य इमारत मागील बाजू तळमजला पार्टिशन
143,238,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - Ground Floor Room No.1,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.१
143,239,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - Ground Floor Room No.2,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.२
143,240,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - Ground Floor Room No.3,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.३
143,241,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - Ground Floor Room No.4,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.४
143,242,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - New Bldg. Ground Floor Room No.1,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - नवी इमारत तळमजला खोली क्र.१
143,243,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - New Bldg. Ground Floor Room No.2,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - नवी इमारत तळमजला खोली क्र.२
143,244,,,Blossom English Medium School (Nehru Road Dombivali East 421201) - New Bldg. Ground Floor Room No.3,ब्लॉसम इंग्लिश मिडीयम स्कूल (नेहरू रोड डोंबिवली पूर्व ४२१२०१) - नवी इमारत तळमजला खोली क्र.३
143,245,,,Maharashtra Bhushan Dr.Nanasaheb Dharmadhikari Sabhagruha (Chole Gaon Dombivali East 421201) - Ground Floor Partition No.1,महाराष्ट्र भुषण डॉ.श्री.नानासाहेब धर्माधिकारी सभागृह (चोळेगाव डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.१
143,246,,,Maharashtra Bhushan Dr.Nanasaheb Dharmadhikari Sabhagruha (Chole Gaon Dombivali East 421201) - Ground Floor Partition No.2,महाराष्ट्र भुषण डॉ.श्री.नानासाहेब धर्माधिकारी सभागृह (चोळेगाव डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.२
143,247,,,Maharashtra Bhushan Dr.Nanasaheb Dharmadhikari Sabhagruha (Chole Gaon Dombivali East 421201) - Ground Floor Partition No.3,महाराष्ट्र भुषण डॉ.श्री.नानासाहेब धर्माधिकारी सभागृह (चोळेगाव डोंबिवली पूर्व ४२१२०१) - तळमजला पार्टीशन क्र.३
143,248,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Room No.1,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.१
143,249,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Room No.2,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.२
143,250,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Room No.3,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.३
143,251,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Room No.4,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.४
143,252,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Room No.5,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.५
143,253,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Room No.6,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.६
143,254,,,Kdmc Bhaji Market Reservation(Mangal Kalash Sankul Cholegaon Dombivali East 421201) - Hall Partition No.01,कडोमपा भाजी मार्केट आरक्षण(मंगल कलश संकुल चोळेगाव डोंबिवली पूर्व ४२१२०१) - हॉल पार्टीशन क्र.१
143,255,,,Kdmc Bhaji Market Reservation(Mangal Kalash Sankul Cholegaon Dombivali East 421201) - Hall Partition No.02,कडोमपा भाजी मार्केट आरक्षण(मंगल कलश संकुल चोळेगाव डोंबिवली पूर्व ४२१२०१) - हॉल पार्टीशन क्र.२
143,256,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Ground Floor Partition Near Main Gate,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - मुख्य गेटजवळ तळमजला पार्टीशन
143,257,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Tinshed Partition No.1,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - पत्राशेड पार्टीशन क्र.१
143,258,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Tinshed Partition No.2,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - पत्राशेड पार्टीशन क्र.२
143,259,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Tinshed Partition No.3,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - पत्राशेड पार्टीशन क्र.३
143,260,,,Mahila Samiti English School (Chole Gaon Dombivali East 421201) - Stage Partition In The School,महिला समिती इंग्लिश स्कूल ( चोळे गाव डोंबिवली पूर्व ४२१२०१) - शाळेच्या मैदानावरील स्टेज पार्टीशन
143,261,,,Omkar International English School (New Thakurli Road Dombivali East 421201) - Ground Floor Room No.1,ओमकार इंटरनॅशनल इंग्लिश स्कूल(न्यु ठाकुर्ली रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.१
143,262,,,Omkar International English School (New Thakurli Road Dombivali East 421201) - Ground Floor Room No.2,ओमकार इंटरनॅशनल इंग्लिश स्कूल(न्यु ठाकुर्ली रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.२
143,263,,,Omkar International English School (New Thakurli Road Dombivali East 421201) - Ground Floor Hall Partition,ओमकार इंटरनॅशनल इंग्लिश स्कूल(न्यु ठाकुर्ली रोड डोंबिवली पूर्व ४२१२०१) - तळमजला खुले सभागृह पार्टिशन
143,264,,,Shree Mangalmurti Complex (Balaji Nagar Nr Thakurli Station Dombivali East 421201) - A Wing Parking Area Partition No.1,श्री मंगलमूर्ती कॉम्प्लेक्स (बालाजीनगर ठाकुर्ली स्टेशनजवळ डोंबिवली पूर्व - ४२१२०१) - ए विंग वाहनतळ पार्टिशन क्र.१
143,265,,,Shree Mangalmurti Complex (Balaji Nagar Nr Thakurli Station Dombivali East 421201) - A Wing Parking Area Partition No.2,श्री मंगलमूर्ती कॉम्प्लेक्स (बालाजीनगर ठाकुर्ली स्टेशनजवळ डोंबिवली पूर्व - ४२१२०१) - ए विंग वाहनतळ पार्टिशन क्र.२
143,266,,,R.B.T. Vidyalya Hall (Kanchangaon Dombivali East 421201) - Hall Partition No.1 Near School Ground,आर.बी.टी. विद्यालय (कांचनगाव डोंबिवली पूर्व ४२१२०१) - शाळेतील मैदाना जवळील हॉल पार्टिशन क्र.१
143,267,,,R.B.T. Vidyalya Hall (Kanchangaon Dombivali East 421201) - Hall Partition No.2 Near School Ground,आर.बी.टी. विद्यालय (कांचनगाव डोंबिवली पूर्व ४२१२०१) - शाळेतील मैदाना जवळील हॉल पार्टिशन क्र.२
143,268,,,R.B.T. Vidyalya Hall (Kanchangaon Dombivali East 421201) - Old School Ground Floor Room No.1,आर.बी.टी. विद्यालय (कांचनगाव डोंबिवली पूर्व ४२१२०१) - जुनी शाळा तळमजला खोली क्र.१
143,269,,,R.B.T. Vidyalya Hall (Kanchangaon Dombivali East 421201) - Old School Ground Floor Room No.2,आर.बी.टी. विद्यालय (कांचनगाव डोंबिवली पूर्व ४२१२०१) - जुनी शाळा तळमजला खोली क्र.२
143,270,,,R.B.T. Vidyalya Hall (Kanchangaon Dombivali East 421201) - Old School Ground Floor Room No.3,आर.बी.टी. विद्यालय (कांचनगाव डोंबिवली पूर्व ४२१२०१) - जुनी शाळा तळमजला खोली क्र.३
143,271,,,R.B.T. Vidyalya Hall (Kanchangaon Dombivali East 421201) - Old School Ground Floor Room No.4,आर.बी.टी. विद्यालय (कांचनगाव डोंबिवली पूर्व ४२१२०१) - जुनी शाळा तळमजला खोली क्र.४
143,272,,,Greenwood International School (Kanchangaon Dombivali East 421201) - Ground Floor Room No.1,ग्रीनवुड इंटरनॅशनल स्कूल(कांचनगाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.१
143,273,,,Greenwood International School (Kanchangaon Dombivali East 421201) - Ground Floor Room No.2,ग्रीनवुड इंटरनॅशनल स्कूल(कांचनगाव डोंबिवली पूर्व ४२१२०१) - तळमजला खोली क्र.२
143,274,,,Greenwood International School (Kanchangaon Dombivali East 421201) - Back Side Tin Shed Partition No.1,ग्रीनवुड इंटरनॅशनल स्कूल(कांचनगाव डोंबिवली पूर्व ४२१२०१) - मागील बाजू पत्राशेड पार्टिशन क्र.१
143,275,,,Greenwood International School (Kanchangaon Dombivali East 421201) - Back Side Tin Shed Partition No.2,ग्रीनवुड इंटरनॅशनल स्कूल(कांचनगाव डोंबिवली पूर्व ४२१२०१) - मागील बाजू पत्राशेड पार्टिशन क्र.२
143,276,,,Greenwood International School (Kanchangaon Dombivali East 421201) - Back Side Tin Shed Partition No.3,ग्रीनवुड इंटरनॅशनल स्कूल(कांचनगाव डोंबिवली पूर्व ४२१२०१) - मागील बाजू पत्राशेड पार्टिशन क्र.३
143,277,,,Greenwood International School (Kanchangaon Dombivali East 421201) - Back Side Tin Shed Partition No.4,ग्रीनवुड इंटरनॅशनल स्कूल(कांचनगाव डोंबिवली पूर्व ४२१२०१) - मागील बाजू पत्राशेड पार्टिशन क्र.४
